時間,XY8002FR,XY8002TI,XY8002PI,TB8002PIB,TB8004PI,MX8004PIB,MX8004TI,MX8004FR,TB8004PI壓力梯度,MX8004PIB壓力梯度,1分鐘TB8004PI壓力梯度平均,1分鐘MX8004PIB壓力梯度平均,30分鐘TB8004PI壓力梯度平均,30分鐘MX8004PIB壓力梯度平均,50分鐘TB8004PI壓力梯度平均,50分鐘MX8004PIB壓力梯度平均
2021/6/30 13:24,-0.128975278,31.15654,6.756399985,5.853325344,4.424222961,2.592182207,36.67252403,-0.766633603,6.43754E-05,0.000457806,6.53756E-05,-0.000716688,-0.00037261,-0.00037261,-0.000321941,-0.00037261
2021/6/30 13:24,-0.129043949,31.1489,6.760584388,5.853244874,4.424577026,2.59036014,36.67257745,-0.688158096,0.000354065,-0.001822066,5.64649E-05,-0.000728952,-0.000372267,-0.000372267,-0.000322084,-0.000372267
2021/6/30 13:24,-0.137273005,31.1489,6.761195955,5.853258286,4.424330253,2.595432626,36.67298184,-0.725621853,-0.000246772,0.005072486,7.01947E-05,-0.000781715,-0.00037258,-0.00037258,-0.000322335,-0.00037258
2021/6/30 13:24,-0.132729284,31.15963,6.757891349,5.852877398,4.424040564,2.59361056,36.67365329,-0.806043034,-0.000289689,-0.001822066,7.90145E-05,-0.000859541,-0.000371811,-0.000371811,-0.000322363,-0.000371811
2021/6/30 13:24,-0.134686403,31.15963,6.76062194,5.853030289,4.423836708,2.600239585,36.67279109,-0.798107737,-0.000203856,0.006629025,6.81034E-05,-0.000847201,-0.000372061,-0.000372061,-0.000322375,-0.000372061
2021/6/30 13:24,-0.131321532,31.15644,6.758824793,5.85323951,4.424110304,2.596361972,36.67247825,-0.682397375,0.000273596,-0.003877613,6.30115E-05,-0.00088678,-0.000371915,-0.000371915,-0.000322419,-0.000371915
2021/6/30 13:24,-0.130657714,31.15644,6.758996461,5.853102712,4.424137127,2.601361209,36.67285976,-0.707652983,2.68231E-05,0.004999237,6.78306E-05,-0.000887576,-0.000371548,-0.000371548,-0.00032264,-0.000371548
2021/6/30 13:24,-0.127178392,31.17004,6.760294698,5.853110759,4.424528744,2.595995727,36.67290554,-0.650389135,0.000391617,-0.005365481,7.58321E-05,-0.000917418,-0.000373344,-0.000373344,-0.00032277,-0.000373344
2021/6/30 13:24,-0.129318633,31.17004,6.757108115,5.853480918,4.424067387,2.6023226,36.67279109,-0.5861056,-0.000461357,0.006326873,0.000109384,-0.000890991,-0.00037156,-0.00037156,-0.000323036,-0.00037156
2021/6/30 13:24,-0.129558981,31.20879,6.758079111,5.853046383,4.424255149,2.58800702,36.67300473,-0.622577445,0.000187762,-0.014315581,9.70178E-05,-0.000947229,-0.000371805,-0.000371805,-0.000322984,-0.000371805
2021/6/30 13:24,-0.132649168,31.20879,6.762006012,5.852963232,4.424222961,2.588908897,36.67392034,-0.827178392,-3.21877E-05,0.000901877,0.000126387,-0.000878451,-0.000372264,-0.000372264,-0.000323174,-0.000372264
2021/6/30 13:24,-0.129055394,31.19321,6.760461002,5.852855939,4.423209048,2.591500076,36.67454601,-0.643178697,-0.001013913,0.00259118,0.000121113,-0.0009195,-0.000371841,-0.000371841,-0.000323283,-0.000371841
2021/6/30 13:24,-0.12741874,31.19321,6.762478099,5.853362896,4.424399993,2.587782695,36.67466809,-0.760529528,0.001190945,-0.003717381,0.000130751,-0.000904327,-0.000371939,-0.000371939,-0.000323026,-0.000371939
2021/6/30 13:24,-0.129055394,31.12896,6.75971532,5.853199275,4.425204686,2.594013429,36.67402716,-0.749084389,0.000804693,0.006230734,0.000116658,-0.000923451,-0.000371137,-0.000371137,-0.000323589,-0.000371137
2021/6/30 13:24,-0.129307188,31.12896,6.757333429,5.85312417,4.42480234,2.594301846,36.67442393,-0.808675416,-0.000402346,0.000288418,0.00010702,-0.000934214,-0.000371584,-0.000371584,-0.00032401,-0.000371584
2021/6/30 13:24,-0.13111552,31.17029,6.759087659,5.852724506,4.426223964,2.591120098,36.67451549,-0.608042118,0.001421624,-0.003181749,0.000115748,-0.0009517,-0.00037309,-0.00037309,-0.000323981,-0.00037309
2021/6/30 13:24,-0.127098276,31.17029,6.759720684,5.852917632,4.425242239,2.590383031,36.67461468,-0.612086067,-0.000981725,-0.000737067,9.77452E-05,-0.000928151,-0.000372705,-0.000372705,-0.000324631,-0.000372705
2021/6/30 13:24,-0.129558981,31.1747,6.759173493,5.853295838,4.426020108,2.591683199,36.67533191,-0.734777964,0.00077787,0.001300168,0.000106656,-0.000879063,-0.000371766,-0.000371766,-0.000324386,-0.000371766
2021/6/30 13:24,-0.135865253,31.16435,6.759388078,5.853086618,4.426154224,2.591252861,36.67553029,-0.638142835,0.000134115,-0.000430337,9.19259E-05,-0.000811571,-0.000373877,-0.000373877,-0.000324798,-0.000373877
2021/6/30 13:24,-0.133175645,31.15502,6.759055471,5.853478235,4.426449278,2.595505875,36.67548451,-0.703380131,0.000295054,0.004253014,8.51974E-05,-0.000794316,-0.000372052,-0.000372052,-0.000324969,-0.000372052
2021/6/30 13:24,-0.134549061,31.15502,6.759168128,5.853631127,4.426164953,2.59344575,36.67607203,-0.709713108,-0.000284325,-0.002060125,8.73796E-05,-0.000774105,-0.000374772,-0.000374772,-0.0003252,-0.000374772
2021/6/30 13:24,-0.130703495,31.15502,6.759060836,5.853234145,4.427640223,2.590492904,36.67622463,-0.656073554,0.00147527,-0.002952846,9.59267E-05,-0.000733254,-0.00037168,-0.00037168,-0.000325216,-0.00037168
2021/6/30 13:24,-0.130268579,31.1598,6.759141305,5.853397766,4.427672411,2.594397986,36.67678163,-0.782198993,3.21877E-05,0.003905082,6.11021E-05,-0.0007414,-0.00037456,-0.00037456,-0.000325889,-0.00037456
2021/6/30 13:24,-0.129032504,31.1598,6.758497551,5.853295838,4.428187414,2.596581718,36.67721654,-0.703341981,0.000515003,0.002183733,6.96491E-05,-0.000787303,-0.000375157,-0.000375157,-0.000326022,-0.000375157
2021/6/30 13:24,-0.131126965,31.17283,6.759398807,5.853676726,4.427731422,2.596677857,36.6771555,-0.709674958,-0.000455993,9.61392E-05,4.2826E-05,-0.000829792,-0.000373311,-0.000373311,-0.000326337,-0.000373311
2021/6/30 13:24,-0.129661987,31.17283,6.758218591,5.852979326,4.427951371,2.586537464,36.67710972,-0.617350832,0.000219949,-0.010140394,5.85562E-05,-0.000868866,-0.000374697,-0.000374697,-0.000326288,-0.000374697
2021/6/30 13:24,-0.128906608,31.16044,6.759087659,5.853341437,4.427275429,2.594645201,36.67693423,-0.712574393,-0.000675942,0.008107737,6.03747E-05,-0.000818569,-0.000373812,-0.000373812,-0.000326493,-0.000373812
2021/6/30 13:24,-0.128197009,31.16044,6.759141305,5.853067842,4.427897725,2.584555166,36.6765222,-0.756180375,0.000622296,-0.010090035,6.51028E-05,-0.000845532,-0.000372443,-0.000372443,-0.000326362,-0.000372443
2021/6/30 13:24,-0.132054021,31.18913,6.758840887,5.853132217,4.427854808,2.592191363,36.67769724,-0.759385014,-4.2917E-05,0.007636197,6.40117E-05,-0.000851182,-0.000374301,-0.000374301,-0.000326717,-0.000374301
2021/6/30 13:24,-0.130417366,31.13485,6.758969638,5.853247557,4.427817256,2.598229818,36.67877308,-0.822180681,-3.75523E-05,0.006038456,5.29188E-05,-0.000870902,-0.000372792,-0.000372792,-0.000326824,-0.000372792
2021/6/30 13:24,-0.130486037,31.13485,6.759001825,5.853287791,4.427661682,2.592356173,36.67852129,-0.86227682,-0.000155574,-0.005873646,5.12821E-05,-0.000913988,-0.000374873,-0.000374873,-0.000326932,-0.000374873
2021/6/30 13:24,-0.127613307,31.13485,6.758771147,5.852850575,4.428348353,2.605197619,36.67823897,-0.868571647,0.000686671,0.012841447,6.91036E-05,-0.000879706,-0.000374423,-0.000374423,-0.000326996,-0.000374423
2021/6/30 13:24,-0.128837937,31.1588,6.759055471,5.85301956,4.427549025,2.59655425,36.67825423,-0.861323058,-0.000799328,-0.008643369,4.24623E-05,-0.000950796,-0.000372878,-0.000372878,-0.000327377,-0.000372878
2021/6/30 13:24,-0.128551808,31.1426,6.759098388,5.85298469,4.427731422,2.594874103,36.67775828,-0.79833664,0.000182397,-0.001680146,7.08312E-05,-0.000925992,-0.000374044,-0.000374044,-0.0003272,-0.000374044
2021/6/30 13:24,-0.130142683,31.1426,6.758470728,5.853488964,4.428278613,2.598847856,36.67829239,-0.793033725,0.000547191,0.003973752,6.70123E-05,-0.000927921,-0.000374289,-0.000374289,-0.000327391,-0.000374289
2021/6/30 13:24,-0.135373112,31.1426,6.758411717,5.853161723,4.427715328,2.592933008,36.67924615,-0.767053258,-0.000563285,-0.005914848,4.22805E-05,-0.000930693,-0.000373311,-0.000373311,-0.000327719,-0.000373311
2021/6/30 13:24,-0.131664886,31.1154,6.758905262,5.8530893,4.427457826,2.596751106,36.68050511,-0.685067908,-0.000257502,0.003818099,6.06475E-05,-0.000945713,-0.000374065,-0.000374065,-0.000327631,-0.000374065
2021/6/30 13:24,-0.134491836,31.1154,6.758915991,5.853282427,4.427388086,2.595350221,36.67978788,-0.612429422,-6.97401E-05,-0.001400885,6.87399E-05,-0.000943508,-0.000374751,-0.000374751,-0.000327657,-0.000374751
2021/6/30 13:24,-0.130177018,31.14905,6.758701407,5.853405813,4.427597306,2.600761483,36.68000153,-0.564321685,0.00020922,0.005411262,6.93763E-05,-0.000956844,-0.00037349,-0.00037349,-0.000327754,-0.00037349
2021/6/30 13:24,-0.131722112,31.14905,6.758991096,5.853118806,4.42783335,2.604011903,36.68049748,-0.508927209,0.000236043,0.00325042,6.56484E-05,-0.00090745,-0.000374313,-0.000374313,-0.000327956,-0.000374313
2021/6/30 13:24,-0.128185564,31.16821,6.758615573,5.853322661,4.427908454,2.601443614,36.67957424,-0.370326568,7.51047E-05,-0.002568289,6.1193E-05,-0.000881207,-0.000373233,-0.000373233,-0.000328168,-0.000373233
2021/6/30 13:24,-0.128174119,31.16821,6.759259327,5.853116123,4.428305436,2.592076911,36.67961239,-0.591408515,0.000396982,-0.009366702,5.22823E-05,-0.000824096,-0.000373689,-0.000373689,-0.00032832,-0.000373689
2021/6/30 13:24,-0.131378758,31.15501,6.759055471,5.853454094,4.42733444,2.594956508,36.68001679,-0.486151381,-0.000970996,0.002879597,5.59193E-05,-0.000747433,-0.000373976,-0.000373976,-0.000328593,-0.000373976
2021/6/30 13:24,-0.129581871,31.15501,6.759001825,5.85327438,4.427849443,2.59521288,36.68118419,-0.444681825,0.000515003,0.000256371,7.50137E-05,-0.000774748,-0.00037388,-0.00037388,-0.000328351,-0.00037388
2021/6/30 13:24,-0.126823592,31.16344,6.75865849,5.853220733,4.428691689,2.600184648,36.68018465,-0.527201282,0.000842245,0.004971769,6.79215E-05,-0.000796107,-0.000373967,-0.000373967,-0.000328669,-0.000373967
2021/6/30 13:24,-0.12913551,31.16344,6.759034013,5.853317297,4.427452462,2.593757058,36.68009309,-0.570845414,-0.001239227,-0.00642759,5.53738E-05,-0.000792264,-0.000374894,-0.000374894,-0.00032911,-0.000374894
2021/6/30 13:25,-0.128197009,31.17125,6.759393442,5.853126853,4.42768314,2.587498855,36.68028384,-0.775751564,0.000230679,-0.006258202,6.64667E-05,-0.000799292,-0.000373451,-0.000373451,-0.000328767,-0.000373451
2021/6/30 13:25,-0.131149855,31.17125,6.758738959,5.852928362,4.427506108,2.597410346,36.68094766,-0.753128338,-0.000177032,0.009911491,5.45555E-05,-0.000816303,-0.000373239,-0.000373239,-0.000328978,-0.000373239
2021/6/30 13:25,-0.128631924,31.21588,6.758567291,5.853164405,4.427758245,2.604336945,36.68054326,-0.687891042,0.000252137,0.006926599,6.26478E-05,-0.000819839,-0.000374059,-0.000374059,-0.000329035,-0.000374059
2021/6/30 13:25,-0.126537464,31.21588,6.759093024,5.853137582,4.428101581,2.608026858,36.68065008,-0.708034488,0.000343336,0.003689913,6.47391E-05,-0.000880349,-0.000373874,-0.000373874,-0.000329255,-0.000373874
2021/6/30 13:25,-0.126960934,31.18766,6.759114482,5.853006149,4.428412728,2.600972074,36.68021517,-0.719136273,0.000311148,-0.007054784,8.01056E-05,-0.000920511,-0.00037397,-0.00037397,-0.000329509,-0.00037397
2021/6/30 13:25,-0.130085457,31.18766,6.758674583,5.853360214,4.427318346,2.602656798,36.68055089,-0.7540821,-0.001094382,0.001684725,7.52865E-05,-0.000907603,-0.00037408,-0.00037408,-0.000329751,-0.00037408
2021/6/30 13:25,-0.134217152,31.1846,6.759516829,5.85322878,4.427071574,2.601292538,36.68119182,-0.725621853,-0.000246772,-0.001364261,7.92873E-05,-0.000917341,-0.00037371,-0.00037371,-0.000329462,-0.00037371
2021/6/30 13:25,-0.135327331,31.1846,6.758663854,5.853303885,4.427624129,2.604950404,36.68073401,-0.821570273,0.000552556,0.003657867,8.13785E-05,-0.000916821,-0.000373907,-0.000373907,-0.000329493,-0.000373907
2021/6/30 13:25,-0.13438883,31.14312,6.758749688,5.852863986,4.427726057,2.605202197,36.68075691,-0.533114604,0.000101928,0.000251793,8.29243E-05,-0.000921491,-0.000374214,-0.000374214,-0.000329827,-0.000374214
2021/6/30 13:25,-0.129639097,31.14312,6.759050107,5.85355334,4.427640223,2.604387304,36.6809324,-0.736227682,-8.58339E-05,-0.000814894,0.000118931,-0.000931535,-0.000374196,-0.000374196,-0.00032999,-0.000374196
2021/6/30 13:25,-0.130280024,31.15519,6.758615573,5.85326365,4.427994288,2.603663971,36.68151991,-0.782885701,0.000354065,-0.000723333,0.000115567,-0.000932744,-0.0003747,-0.0003747,-0.000330082,-0.0003747
2021/6/30 13:25,-0.127807874,31.15519,6.758840887,5.853392401,4.426545841,2.604222494,36.68122997,-0.580497482,-0.001448447,0.000558523,0.000116294,-0.000939742,-0.000378977,-0.000378977,-0.000330342,-0.000378977
2021/6/30 13:25,-0.131229971,31.16387,6.759264692,5.852944456,4.428015747,2.596439799,36.6812376,-0.679841294,0.001469906,-0.007782695,0.000139025,-0.000971589,-0.000381636,-0.000381636,-0.000329918,-0.000381636
2021/6/30 13:25,-0.130554708,31.16387,6.758352706,5.853266333,4.427554389,2.604753548,36.68204639,-0.734243858,-0.000461357,0.008313749,0.000114203,-0.000920832,-0.000384917,-0.000384917,-0.0003306,-0.000384917
2021/6/30 13:25,-0.131298642,31.15691,6.758620937,5.853252921,4.428718512,2.606346711,36.68272547,-0.693613612,0.001164122,0.001593163,0.00012175,-0.000967317,-0.000386593,-0.000386593,-0.00033055,-0.000386593
2021/6/30 13:25,-0.127659087,31.15691,6.758481457,5.853432636,4.428992107,2.602826186,36.68285518,-0.743781474,0.000273596,-0.003520525,0.000101382,-0.000972018,-0.000387422,-0.000387422,-0.000331117,-0.000387422
2021/6/30 13:25,-0.129455974,31.14588,6.758856981,5.853008831,4.428058664,2.602185259,36.68208454,-0.859377384,-0.000933444,-0.000640928,0.0001002,-0.00090275,-0.000389065,-0.000389065,-0.000331347,-0.000389065
2021/6/30 13:25,-0.129616206,31.14588,6.758615573,5.853365578,4.427554389,2.601081947,36.68271784,-0.76228445,-0.000504274,-0.001103311,0.000115658,-0.000830481,-0.000388599,-0.000388599,-0.000331118,-0.000388599
2021/6/30 13:25,-0.13156188,31.15378,6.758545833,5.853480918,4.42811231,2.604117198,36.68267206,-0.767396612,0.00055792,0.003035251,0.000121568,-0.000806151,-0.000388808,-0.000388808,-0.000331052,-0.000388808
2021/6/30 13:25,-0.126709141,31.13947,6.759114482,5.853384354,4.428611219,2.605829391,36.68313749,-0.934381199,0.00049891,0.001712193,0.000116476,-0.000839713,-0.00038896,-0.00038896,-0.00033139,-0.00038896
2021/6/30 13:25,-0.132248588,31.13947,6.75907693,5.853279744,4.430982381,2.607935297,36.68277888,-0.810735541,0.002371162,0.002105906,0.000102291,-0.000830894,-0.000389217,-0.000389217,-0.000331705,-0.000389217
2021/6/30 13:25,-0.130829391,31.13947,6.75984407,5.853368261,4.429791436,2.604597894,36.68203876,-0.658057378,-0.001190945,-0.003337403,7.29225E-05,-0.0008666,-0.00039103,-0.00039103,-0.000332733,-0.00039103
2021/6/30 13:25,-0.129021059,31.15971,6.761002828,5.853392401,4.431711969,2.59721349,36.68255761,-0.771211659,0.001920534,-0.007384404,8.34698E-05,-0.000828337,-0.000390234,-0.000390234,-0.000332406,-0.000390234
2021/6/30 13:25,-0.133553334,31.16788,6.760450272,5.853142946,4.431368634,2.602954372,36.68290859,-0.667900198,-0.000343336,0.005740882,6.42845E-05,-0.00081566,-0.000391465,-0.000391465,-0.000333263,-0.000391465
2021/6/30 13:25,-0.137044102,31.16788,6.758604843,5.853236827,4.43092337,2.597309629,36.68383946,-0.696436747,-0.000445263,-0.005644743,6.6103E-05,-0.000848456,-0.000390994,-0.000390994,-0.00033326,-0.000390994
2021/6/30 13:25,-0.135338776,31.16788,6.759184222,5.853129535,4.4312828,2.601892263,36.68386998,-0.764268274,0.000359429,0.004582634,7.08312E-05,-0.000855346,-0.000390594,-0.000390594,-0.000333217,-0.000390594
2021/6/30 13:25,-0.128803601,31.14811,6.759452453,5.853459459,4.431518843,2.601228445,36.68370975,-0.70410499,0.000236043,-0.000663818,5.95564E-05,-0.000858852,-0.000390791,-0.000390791,-0.000333481,-0.000390791
2021/6/30 13:25,-0.126880818,31.14811,6.760825796,5.853223416,4.4316315,2.599740577,36.68349611,-0.757439341,0.000112657,-0.001487868,5.61012E-05,-0.000874868,-0.000390794,-0.000390794,-0.000333698,-0.000390794
2021/6/30 13:25,-0.130440256,31.15509,6.759119847,5.853196593,4.43199093,2.605316649,36.68393865,-0.703341981,0.000359429,0.005576072,6.11021E-05,-0.000897253,-0.000391471,-0.000391471,-0.000333868,-0.000391471
2021/6/30 13:25,-0.131630551,31.1919,6.759398807,5.853188546,4.431534937,2.603842515,36.68354189,-0.686632077,-0.000455993,-0.001474134,5.49192E-05,-0.000923037,-0.000391092,-0.000391092,-0.000334132,-0.000391092
2021/6/30 13:25,-0.129433084,31.1919,6.758454634,5.853073206,4.431443738,2.594237754,36.6843049,-0.62459942,-9.11985E-05,-0.009604761,6.3739E-05,-0.000925288,-0.000390902,-0.000390902,-0.000334086,-0.000390902
2021/6/30 13:25,-0.125450175,31.1919,6.758744324,5.852839846,4.431180872,2.604712345,36.68435068,-0.60083168,-0.000262866,0.010474592,5.82834E-05,-0.000877394,-0.000392169,-0.000392169,-0.000334178,-0.000392169
2021/6/30 13:25,-0.130566153,31.18582,6.758572656,5.853234145,4.431604677,2.612893331,36.68528918,-0.577330993,0.000423805,0.008180986,6.88308E-05,-0.00090056,-0.000394975,-0.000394975,-0.000334206,-0.000394975
2021/6/30 13:25,-0.129204181,31.13918,6.758454634,5.853252921,4.431824626,2.605115214,36.68489242,-0.63196246,0.000219949,-0.007778117,6.16477E-05,-0.000927921,-0.000398586,-0.000398586,-0.000334495,-0.000398586
2021/6/30 13:25,-0.129707767,31.13918,6.758926721,5.853156358,4.431245247,2.601526019,36.6846101,-0.701129254,-0.000579379,-0.003589196,5.18277E-05,-0.000920327,-0.000400653,-0.000400653,-0.000334707,-0.000400653
2021/6/30 13:25,-0.131756447,31.13918,6.758669219,5.852973961,4.431781709,2.602272242,36.6851671,-0.689111857,0.000536462,0.000746223,6.3739E-05,-0.000937736,-0.000402111,-0.000402111,-0.000334613,-0.000402111
2021/6/30 13:25,-0.12866626,31.17986,6.759039378,5.852853257,4.43071415,2.59641233,36.68557149,-0.676980009,-0.001067559,-0.005859911,5.93745E-05,-0.000940232,-0.000403805,-0.000403805,-0.000334946,-0.000403805
2021/6/30 13:25,-0.129639097,31.17986,6.759012554,5.852973961,4.431186237,2.601580955,36.68660919,-0.624332367,0.000472086,0.005168625,6.54665E-05,-0.000902505,-0.000403712,-0.000403712,-0.000334666,-0.000403712
2021/6/30 13:25,-0.129776438,31.17012,6.758883804,5.853341437,4.431513478,2.605801923,36.6864108,-0.660499008,0.000327242,0.004220967,6.22841E-05,-0.00094187,-0.000405132,-0.000405132,-0.000334975,-0.000405132
2021/6/30 13:25,-0.128906608,31.17012,6.75850828,5.853336073,4.431116497,2.603494583,36.68615901,-0.573134442,-0.000396982,-0.00230734,5.57375E-05,-0.000937736,-0.000405916,-0.000405916,-0.000335228,-0.000405916
2021/6/30 13:25,-0.133473218,31.17701,6.758696042,5.853470188,4.431674417,2.600148024,36.68564779,-0.688997406,0.00055792,-0.003346559,6.58302E-05,-0.00090327,-0.000405809,-0.000405809,-0.000335204,-0.000405809
2021/6/30 13:25,-0.133828018,31.17701,6.758878439,5.853121488,4.430977016,2.601933466,36.68624294,-0.582672059,-0.000697401,0.001785442,6.25569E-05,-0.000883412,-0.000406131,-0.000406131,-0.000335547,-0.000406131
2021/6/30 13:25,-0.134915306,31.17213,6.759296879,5.853569434,4.430842901,2.597639249,36.68612086,-0.549748207,-0.000134115,-0.004294216,7.17404E-05,-0.000889383,-0.000405495,-0.000405495,-0.000335408,-0.000405495
2021/6/30 13:25,-0.130772165,31.17213,6.758513645,5.853985192,4.431738792,2.591106363,36.68712803,-0.607317259,0.000895891,-0.006532886,6.65576E-05,-0.000866278,-0.000405018,-0.000405018,-0.000335485,-0.000405018
2021/6/30 13:25,-0.125530291,31.16331,6.759119847,5.853395084,4.43085363,2.604030215,36.68723485,-0.698191668,-0.000885162,0.012923852,5.93745E-05,-0.000821263,-0.000405543,-0.000405543,-0.000335957,-0.000405543
2021/6/30 13:25,-0.130817946,31.16331,6.759463182,5.853502376,4.431728063,2.60439646,36.68751717,-0.606249046,0.000874433,0.000366244,7.23769E-05,-0.000823637,-0.000406247,-0.000406247,-0.000335747,-0.000406247
2021/6/30 13:25,-0.129249962,31.19411,6.759114482,5.853349484,4.431685146,2.598197772,36.68742561,-0.621738135,-4.2917E-05,-0.006198688,5.50101E-05,-0.000790212,-0.000407356,-0.000407356,-0.000336211,-0.000407356
2021/6/30 13:25,-0.131252861,31.19411,6.759157399,5.853236827,4.430773161,2.601049901,36.68707462,-0.660041203,-0.000911985,0.002852129,5.59193E-05,-0.000788895,-0.000407097,-0.000407097,-0.000336324,-0.000407097
2021/6/30 13:25,-0.127704868,31.17977,6.759205681,5.853153676,4.431293529,2.599987792,36.68777659,-0.642263086,0.000520368,-0.001062109,7.82871E-05,-0.000798434,-0.00040659,-0.00040659,-0.000336102,-0.00040659
2021/6/30 13:25,-0.130898062,31.17977,6.758985731,5.853486282,4.431513478,2.598568595,36.68774607,-0.700938501,0.000219949,-0.001419197,6.38299E-05,-0.000841535,-0.000406983,-0.000406983,-0.000336431,-0.000406983
2021/6/30 13:25,-0.129307188,31.21037,6.758975002,5.853210004,4.431481291,2.607001373,36.68826492,-0.691515336,-3.21877E-05,0.008432779,6.15567E-05,-0.000859235,-0.00040724,-0.00040724,-0.000336645,-0.00040724
2021/6/30 13:25,-0.131001068,31.21037,6.759259327,5.853580163,4.431470561,2.60262933,36.68851671,-0.736609187,-1.07292E-05,-0.004372043,0.000107474,-0.000897161,-0.000407425,-0.000407425,-0.000336762,-0.000407425
2021/6/30 13:25,-0.128403022,31.19041,6.759259327,5.853210004,4.431443738,2.599612391,36.68828018,-0.778040592,-2.68231E-05,-0.003016939,0.000102746,-0.000868912,-0.000407195,-0.000407195,-0.000336888,-0.000407195
2021/6/30 13:25,-0.127098276,31.19041,6.75921641,5.853405813,4.43099311,2.606140699,36.68898215,-0.803677705,-0.000450628,0.006528308,0.000103201,-0.000888143,-0.000406709,-0.000406709,-0.000337007,-0.000406709
2021/6/30 13:25,-0.128506028,31.15092,6.75956511,5.856257108,4.431604677,2.599790935,36.68904319,-0.838394628,0.000611567,-0.006349763,0.000110475,-0.000897131,-0.000407142,-0.000407142,-0.000336963,-0.000407142
2021/6/30 13:25,-0.128734931,31.15247,6.759034013,5.856090805,4.431760251,2.604085152,36.68896689,-0.736609187,0.000155574,0.004294216,0.0001002,-0.000872571,-0.000409372,-0.000409372,-0.000337329,-0.000409372
2021/6/30 13:25,-0.134961087,31.15247,6.758379529,5.853459459,4.431856814,2.607651457,36.68914238,-0.842247825,9.65631E-05,0.003566306,9.60176E-05,-0.000890271,-0.000412151,-0.000412151,-0.000337518,-0.000412151
2021/6/30 13:25,-0.131893789,31.1474,6.757424627,5.855337076,4.431958742,2.609327026,36.68906608,-0.877193652,0.000101928,0.001675568,9.99274E-05,-0.000941472,-0.000413773,-0.000413773,-0.000337686,-0.000413773
2021/6/30 13:25,-0.133072638,31.1474,6.75795036,5.858148136,4.431373998,2.599772623,36.68941706,-0.784220967,-0.000584743,-0.009554403,9.93818E-05,-0.000919041,-0.000415297,-0.000415297,-0.000337855,-0.000415297
2021/6/30 13:26,-0.130508927,31.18398,6.760976005,5.857887952,4.430901912,2.60526629,36.6890966,-0.752289028,-0.000472086,0.005493667,0.000113112,-0.000915366,-0.000416606,-0.000416606,-0.00033776,-0.000416606
2021/6/30 13:26,-0.129146956,31.18398,6.759940634,5.859671688,4.43120233,2.607569052,36.68969937,-0.745002289,0.000300419,0.002302762,0.000117658,-0.000935317,-0.000418279,-0.000418279,-0.000337708,-0.000418279
2021/6/30 13:26,-0.130817946,31.19084,6.759017919,5.858287616,4.431577854,2.606177323,36.69014192,-0.750610407,0.000375523,-0.001391729,9.7927E-05,-0.000948668,-0.000418613,-0.000418613,-0.000337954,-0.000418613
2021/6/30 13:26,-0.127762094,31.19084,6.758245414,5.856710418,4.43282781,2.601159774,36.68953914,-0.595719518,0.001249956,-0.005017549,0.000101837,-0.000948454,-0.000419359,-0.000419359,-0.00033823,-0.000419359
2021/6/30 13:26,-0.130131238,31.20042,6.759114482,5.8552727,4.432854633,2.593290096,36.68976805,-0.64588738,2.68231E-05,-0.007869678,8.51065E-05,-0.000905705,-0.000421345,-0.000421345,-0.000338843,-0.000421345
2021/6/30 13:26,-0.127910881,31.18714,6.758958908,5.853049066,4.431996294,2.606406226,36.690821,-0.787921563,-0.000858339,0.01311613,9.00165E-05,-0.000837983,-0.000421398,-0.000421398,-0.000338985,-0.000421398
2021/6/30 13:26,-0.128792156,31.18714,6.759044742,5.855790386,4.431872908,2.607074622,36.69113383,-0.544750496,-0.000123386,0.000668396,9.45628E-05,-0.000871545,-0.00042065,-0.00042065,-0.000338784,-0.00042065
2021/6/30 13:26,-0.12908973,31.18714,6.758594114,5.857882588,4.432516662,2.606754158,36.6911262,-0.690599725,0.000643754,-0.000320464,9.52902E-05,-0.000874531,-0.000421094,-0.000421094,-0.000338867,-0.000421094
2021/6/30 13:26,-0.128998169,31.15271,6.759152035,5.858064985,4.434742979,2.608718144,36.6906684,-0.712574393,0.002226317,0.001963986,7.81961E-05,-0.000833038,-0.000421926,-0.000421926,-0.000339247,-0.000421926
2021/6/30 13:26,-0.126926599,31.15417,6.758996461,5.859019887,4.434458654,2.605225088,36.69048527,-0.595528765,-0.000284325,-0.003493057,5.3919E-05,-0.000838917,-0.000423954,-0.000423954,-0.00034024,-0.000423954
2021/6/30 13:26,-0.128929498,31.15417,6.75907693,5.859355176,4.434855636,2.601580955,36.69056157,-0.561613002,0.000396982,-0.003644132,6.23751E-05,-0.000818523,-0.000423796,-0.000423796,-0.000340262,-0.000423796
2021/6/30 13:26,-0.130234244,31.17728,6.758835522,5.859958695,4.434748344,2.603645658,36.69088204,-0.478101633,-0.000107292,0.002064703,4.70995E-05,-0.000830358,-0.000423945,-0.000423945,-0.000340547,-0.000423945
2021/6/30 13:26,-0.128803601,31.17728,6.759055471,5.858032797,4.434753708,2.600944606,36.69085152,-0.494735236,5.36462E-06,-0.002701053,4.00073E-05,-0.000849421,-0.000423569,-0.000423569,-0.000340638,-0.000423569
2021/6/30 13:26,-0.12748741,31.17871,6.758996461,5.857890635,4.434737615,2.603842515,36.69100412,-0.506218526,-1.60939E-05,0.002897909,4.39171E-05,-0.000847262,-0.000423715,-0.000423715,-0.000340772,-0.000423715
